image_name,split,relative_path,sha256,used_for_iqa_threshold_tuning,iqa_batch_evaluated
IDRiD_290.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_290.jpg,c82b526a2158d2366e9b1cf362ebb162d1b1109d2723cd2b30e4def3f907c1d2,False,True
IDRiD_291.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_291.jpg,8b39ceeb25f98fa4d2684b93d567964b1c57221366b035d345e678c138236600,False,True
IDRiD_292.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_292.jpg,13eb3b2deb61ec18068052b0c2d8ae0219d70ec7536e98241946009b6ba27bed,False,True
IDRiD_293.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_293.jpg,0c92224f6301047a39009218819ffa0062458155c7a2c637c2816d219e564621,False,True
IDRiD_294.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_294.jpg,7e0d7108bf88219ecaea06aee442b7ced55696e7e477a06b066ba6e28e04e704,False,True
IDRiD_295.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_295.jpg,a11ef7f091a484422b1bca2c762a44648b5ce122fef24a1af88a9cab75802cc8,False,True
IDRiD_296.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_296.jpg,dd67b06eb6809d7c9476710b5ceeec082b6477ee94fccc97ee03b7c84e7a9a60,False,True
IDRiD_297.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_297.jpg,af487552c965c0d43a8b01796649a3c9799b7ac637299899a04e814b3907162a,False,True
IDRiD_298.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_298.jpg,36e80a240d66a5da76fcac0386ba5bdb82eb5382f554f00df1d612cb0dca9e26,False,True
IDRiD_299.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_299.jpg,0d8490b9d9451a86ca7d84f96f294e050a9d4fc531ed466bd008c973e83fe01a,False,True
IDRiD_300.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_300.jpg,e58cf480aef51b4b65797e83ccd81f219e5caf1b2d5a89a43e311784c8b132dc,False,True
IDRiD_301.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_301.jpg,817c4db6d9e95578286a4b49344d054c2c7595a8731cacab95295b5cb8ffec65,False,True
IDRiD_302.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_302.jpg,162320165357b0742e6541035e9dccaa2001008f567e14f4fc100ffa33fdc3c6,False,True
IDRiD_303.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_303.jpg,e361ec8920b207ea7d05aea168ea121e21f183e675e15a73d65168ff5c9ce4eb,False,True
IDRiD_304.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_304.jpg,940ee1602eeec5bd77bd1478249c2702a9c7cd2176bf5df9f730a5d8f7b132d9,False,True
IDRiD_305.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_305.jpg,96a23bfa45bd8bca14b8a7b99db603f336163c827c0ff3f60fb5435909418cfb,False,True
IDRiD_306.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_306.jpg,9d06b7ab0949f68b11771d8c15217040ae91f2a3639795ca0df8bd48c3c9b991,False,True
IDRiD_307.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_307.jpg,6557466c789a27726980bf5097b32b0afcd6604af1b2f0b50a1511b2caf48a13,False,True
IDRiD_308.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_308.jpg,da905c9774862883d42be8780951780eda7d9cae08f5809b1211d0c111e6e3f3,False,True
IDRiD_309.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_309.jpg,f9156c7f254db6dca59116c926b4cf8f8f06a3682f76e781b9123ff0a320aaa4,False,True
IDRiD_310.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_310.jpg,ab67141cd20f4d825d10014339a4f913325a850be467588e044d2371a90aa8c6,False,True
IDRiD_311.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_311.jpg,c82b4b75641f835cd70dffb43a02bd5d76057b81e5365fcab83c553850f841a3,False,True
IDRiD_312.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_312.jpg,d31af8524e102abe11abc0210e4f00a6332465147bb43edb3ea625e937a37789,False,True
IDRiD_313.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_313.jpg,1fe6d5953ab6ea597344eb2469d8d4068e4dc49b42bac050f4e77dbdc5112716,False,True
IDRiD_314.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_314.jpg,943d03a0286d2704618efcb634ceec0a214796934727d08464005ca24c8f732d,False,True
IDRiD_315.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_315.jpg,a571948361fadade0eeba675262b20fa20155cd69f0ad5d18f69a5af38bb5360,False,True
IDRiD_316.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_316.jpg,d727437067b46673541b8f800ef60cff3ea4365dd7f2077c612fbc6f8f10828c,False,True
IDRiD_317.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_317.jpg,0ca583f47fb211dd38392a86281dfd3125fd198d3d168e44ab3921a6a6149d00,False,True
IDRiD_318.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_318.jpg,34c1ee37dc55318dd0e0d9e0eb989566d9c3500b22ec2d942aa0a37c7310d97b,False,True
IDRiD_319.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_319.jpg,babd62253b3b89cf0ea746ab89c01213dc47abb8c698de241158b287986d360f,False,True
IDRiD_320.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_320.jpg,8ee3611fb20fd86b8f10dbd503f22b62f49d7b41530322c0000d99a9bb1d76f2,False,True
IDRiD_321.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_321.jpg,fbbaa658b2f0e5935fe0f40b36055f807f6f741441301c245b0a5e7050dc693a,False,True
IDRiD_322.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_322.jpg,db87e7e828306281620878fbbcfe777e06227f33f9a2ee5a23b23a74a0c983d9,False,True
IDRiD_323.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_323.jpg,6935608f7f457c717cf8c61c5b43189b1233ebf2d66b300fdfee0c8b7b5dbe48,False,True
IDRiD_324.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_324.jpg,8f0d2b5fe2e2ea5054cb0f302aadfbcd54d3b0a7604f027baf17b8289450cd18,False,True
IDRiD_325.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_325.jpg,4f219a9beaaa16ff15d20c9108bc418f4990d4230a24b6ca049cd7c59c43df6b,False,True
IDRiD_326.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_326.jpg,20fae8595c959ad79ecfa602493867ee5364379ce8d51f09f20f6fd8be4131fb,False,True
IDRiD_327.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_327.jpg,350754e96bf6b9540264c1b53088dc1f5826edb2a9d3d3221acf9ef5afd76a13,False,True
IDRiD_328.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_328.jpg,0965b0f9e4e37bb6b5e64daa5bf81279f382c0554d87f68ce45f251959c2bded,False,True
IDRiD_329.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_329.jpg,435629967b60947c79a02032ec3e9e87ad473a5acc18d7e2734e92d34fb436b2,False,True
IDRiD_330.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_330.jpg,d91cb48d6ab6374da3c151a84d01e9fca92f7be4a143cd5c83d034eb0e5a4d8b,False,True
IDRiD_331.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_331.jpg,dfbe2dbe3073f20be22e5e9ac2a85e37e2cdc905605e90ce01600218073332ba,False,True
IDRiD_332.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_332.jpg,ae4f97d4812985beb8968fc1313c485c903e9492e82ba28ba56e481ae9d04efd,False,True
IDRiD_333.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_333.jpg,fe4f412a179adf78bd9a367d1702878d45302db3f7706c4bf7efc834a312e91c,False,True
IDRiD_334.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_334.jpg,a5f1b584826deeeadce3f351d5b4aadd06de562a1f79d3b920d963c2d10eddfa,False,True
IDRiD_335.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_335.jpg,79fa39f9ae746ccacadd483193c747778e03326ccec65b3c237531463ca9be4e,False,True
IDRiD_336.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_336.jpg,02193d4fb9d69eb9a4d2fcb5a4b37a31ae608f43eba94b465621be03c74b020c,False,True
IDRiD_337.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_337.jpg,2b40ef2548788f5dd2f6cf3aabbde2954740337326270215d7d1e34ccc5a4ccf,False,True
IDRiD_338.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_338.jpg,e3e0212afd4a55a5a220372e09d443b3ecc88132cfb2093d76e80a859d90068a,False,True
IDRiD_339.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_339.jpg,b463e0826cde40d0f0117885a6c27896872270ec9615396e58f63a47859ff6c5,False,True
IDRiD_340.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_340.jpg,b6a396b56b3f5e0c942f615df94f214e3776f96a60447bd410b5296fac9606a5,False,True
IDRiD_341.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_341.jpg,7f3352b1fee8011bb13847dd600e19b73310cd6f7ecca955f73d74ee6e17fa3c,False,True
IDRiD_342.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_342.jpg,ab95a5ab33df7b21285e098114ccb5b1b09ef999f04d7a5ecbb0b29487ce78e7,False,True
IDRiD_343.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_343.jpg,b812f540c953746baa490a46531c281466d05887cc13c18bbbf7757f17f5068e,False,True
IDRiD_344.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_344.jpg,c817e25fcb9468afe05186b8f000a524a888f2f291295a34b61c65e4328da306,False,True
IDRiD_345.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_345.jpg,279e2078dbd50ac2506c0a2a4a7d3166e28486fb951c9597850423cad6d15de7,False,True
IDRiD_346.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_346.jpg,34cc327d57ff3ab137c3e935fd253097b36777d4c7d7d24f7bba036cfc9a8317,False,True
IDRiD_347.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_347.jpg,9251aa799206792cfeb76e7d12aceac3b58bdb61a100279634e0f15035ec3f5c,False,True
IDRiD_348.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_348.jpg,738cf6b7d88b8fae04b286fc1b061bf512bcef8df85e5defd17c2c0401772218,False,True
IDRiD_349.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_349.jpg,40508b59c1b861bfd0d20a79db2db9a4f8b9789ac9d8900542cd0cd11f85347f,False,True
IDRiD_350.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_350.jpg,05551761f5a4b4292f6b3d660d862a613a84a135b3eaa0ccb3c89dba1b50a413,False,True
IDRiD_351.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_351.jpg,a50150b52158fc389a4a6d2175b628ae71060eee0ff8f0fb35b013f00f732f2c,False,True
IDRiD_352.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_352.jpg,1c4629dd93dc7dc9a6c339726a468b5349af999e7c9d7db5455b6a225956e22d,False,True
IDRiD_353.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_353.jpg,6cc34dfe84c81ae8e9892d79268d757e829c7ea0dd3b226ff71a5a69bbd70ef3,False,True
IDRiD_354.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_354.jpg,1b08a0df839ffdd74a2f167d51fcaa8f26e76a1e25f40ad911479c6674029162,False,True
IDRiD_355.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_355.jpg,9be7318509cfc20d78998bda35e154442af8059b40a21b9ec5e97ae122b25cad,False,True
IDRiD_356.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_356.jpg,37ee91a2d70e8cfb693e6fa8f840a81964e7bd8bed28dc85449010ba5f79f950,False,True
IDRiD_357.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_357.jpg,42f9afb7405dd2d798fc8a23dbc7406ddfb2b35a40e7182780c5b02a0dd91cc3,False,True
IDRiD_358.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_358.jpg,e60c9a49b07e9d6c037f879b410064b23c2d44ac80e929729feb18b53de88898,False,True
IDRiD_359.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_359.jpg,36696b9e86eee7d39edbaf67766ae50e7473a76045f8f8686e54f891aef3f6bd,False,True
IDRiD_360.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_360.jpg,b83e084f9dd8284212c7b28282788cdb18867501c146573f7c6f52c5efef992b,False,True
IDRiD_361.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_361.jpg,37f28772772f198c662f784188736ce2497c960238287cf396908c7582035572,False,True
IDRiD_362.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_362.jpg,a620ff4413c0758dcb8ad34b5b1245d6eff35365869650da2fd2de64adbcfeae,False,True
IDRiD_363.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_363.jpg,364c8045d7fdf4724265b371f1d7669a3ccf3c4ca842dddaa0e0b2905db91463,False,True
IDRiD_364.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_364.jpg,44fac10f677e1867c5966f734248be76a947acfc05867b40a98bef44fc33c948,False,True
IDRiD_365.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_365.jpg,92f84ef4bf82f90c4a6b32f7a772c711653b24133820e39017d65f2e501a42bd,False,True
IDRiD_366.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_366.jpg,2a5d305ab8414ec0c23316ff3d2eb8d82c02292d1ea1b7a8ebc4bd8080d47483,False,True
IDRiD_367.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_367.jpg,f253067b0dd598650091aade429c336a68f83143f1a9c8e30a5837525df8b345,False,True
IDRiD_368.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_368.jpg,7ad5e5300675ea794af9397b8e7ecc54d7664b9391b393002421cbad63bc3777,False,True
IDRiD_369.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_369.jpg,092d05e8bb47568b511d896dd8ec79dccf9f5dd53bcb8d3ce5ec1a6c38d3e1b3,False,True
IDRiD_370.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_370.jpg,b64622acf8727cb26f5c27f62126e942378004293c8101f7f406d86d7f0616f0,False,True
IDRiD_371.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_371.jpg,24dd74c31ec2f325884410011269183313b5564942daaf93727a3caa1f344339,False,True
IDRiD_372.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_372.jpg,01f9516b7ce00c9bfcc9665ee6e83508ba388011b2ef541ec0a11c8d2d66adb0,False,True
IDRiD_373.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_373.jpg,68ada89018eae498e048d7bce778ee66ac6a5090cf219f5e19dc3d5f738543d4,False,True
IDRiD_374.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_374.jpg,5d8bd9e9973067bc5713b10887b2fe0b0991f7a0352f56667cb94863fe0965b5,False,True
IDRiD_375.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_375.jpg,a05e538dcf8554a99cdbc72a2ae4dedc196d87c73d9278869e644b4163af8f4d,False,True
IDRiD_376.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_376.jpg,0cca3b3893c5496b207713ba65d4843ceccc2c643aa117e461519cc4ac1bb74c,False,True
IDRiD_377.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_377.jpg,832fdf2ac671c7034690f91bee235159dcd75edab426e9dfd602051137b05aae,False,True
IDRiD_378.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_378.jpg,6cd8caf63c1e6b203b3c422569e0e538affd16330d5f34ed6933f360e94321b6,False,True
IDRiD_379.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_379.jpg,86e1fda9db75746c40e753358a6480aa0e394115cfe8b21150c909785d360ee6,False,True
IDRiD_380.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_380.jpg,ec6ac4338d9535a8b274bbd4e631962527d5aa0d08a039d82911bf68a40613da,False,True
IDRiD_381.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_381.jpg,60962658e744c65542c4dca3124cbee1491a61cdbe2905cdfad480558a4057a5,False,True
IDRiD_382.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_382.jpg,58c6b440048b497f5871fbde4218755a4eaccba9c2b010de6ecaa14643989693,False,True
IDRiD_383.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_383.jpg,6619a79e23f4ee98f4184e8f6d1d125b86ea3afd6d8b36b5b0113d621b51fb53,False,True
IDRiD_384.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_384.jpg,8dc30f5238322fbc7b4e36309c0931c3e0a123148c5de001895743f028c5122c,False,True
IDRiD_385.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_385.jpg,c17b61d8a1da3557c5e7a2bf55e3dd5c71d8eff59f506c51ef59bf7baf6e1b16,False,True
IDRiD_386.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_386.jpg,affc2f4947238f48d07e66a211bf6abec815ba9bd5dd53267cae1991dce394ec,False,True
IDRiD_387.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_387.jpg,f2cc1e7b22055efd0ac9c46218f129ca316338256a9b34787347bbc976cb8e73,False,True
IDRiD_388.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_388.jpg,0d153948b9c093951590ea8a9fe4dde81a37a6c6e42df43b9d3e0edceeaf3330,False,True
IDRiD_389.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_389.jpg,464ff68a2aba906fbd396787db20a2a07a9b4ee86d587a18282f3a5844b82070,False,True
IDRiD_390.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_390.jpg,554258c155e63717709b29efd74a8da45ceab46e5257dd24f31bc137ed5ed18c,False,True
IDRiD_391.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_391.jpg,7c8af82fac4906b51dbe2d827e050b8b29a18cac21f569d2ac16af1cd65c9baf,False,True
IDRiD_392.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_392.jpg,b6aa53c9dfd14ecce431b109a62b06fe143413f6c379aec955d8494235425453,False,True
IDRiD_393.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_393.jpg,38a9963eac7ffbd679d1ac0961aad82d234f229b0de4ae7b4d475a9d970690a5,False,True
IDRiD_394.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_394.jpg,46a7ebdcfddda9214bd230084fac264a71b2f55be2b2f4ea19067d7912eead09,False,True
IDRiD_395.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_395.jpg,18de113a02844b9f41de250d364bb5d94b9e48c2bb1f695fbe4b3983a3d2c2ec,False,True
IDRiD_396.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_396.jpg,903ea93f9c7eb3dd99216b1c2d9de8c850eab46dcb5d243f579a3469ccb14db5,False,True
IDRiD_397.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_397.jpg,42a3f51896ab001e19f7e515719ed7e57d65d14fa9ab495e5b167d7f04b211e9,False,True
IDRiD_398.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_398.jpg,41efcad6578308d7c3dbbfb5799a8b0bac9a6971e8689d4db57ddbc46c6acaca,False,True
IDRiD_399.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_399.jpg,360f00f87e48ac9a4fda7f673766b2695d8ab18a978d329d9a6fd8d5c6b5711e,False,True
IDRiD_400.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_400.jpg,eaa9ca634acfb88a3aef587e3175921647fbc2e1c07850e73975aa4411afec85,False,True
IDRiD_401.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_401.jpg,c779739532607bbe91717febd23ebbef9a3f5580f0145d1ab5fb13153d85e507,False,True
IDRiD_402.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_402.jpg,e48feb358fe6a1878e970590999fd586952a7e24950f76ab225d0ebc675d7c4b,False,True
IDRiD_403.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_403.jpg,ee711a8146791c09f6f40c862cc342fb5e2090312b3203adaeb5c5187d877201,False,True
IDRiD_404.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_404.jpg,d878b9999321e7d65c6ecd1dcf9a937ccd6b14a7134f7b6e97f91a0ace998dca,False,True
IDRiD_405.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_405.jpg,31e383c30ce7e4f408370c26c6ee521998232f144bf5d42b8bb0dad1df079ff8,False,True
IDRiD_406.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_406.jpg,f5fbb0818815be114a5fd23bf1cbbc81c60d32d93737880f0333f4f4ef4cb890,False,True
IDRiD_407.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_407.jpg,fdd88ba6ce718cbfb75e4b946fbc086f2ee1c9f50956dbca8af6afbcb866b0c1,False,True
IDRiD_408.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_408.jpg,c5ef5e3782d504e115a45df428be6b96e9d3ba79e1f3ab1ce1fd5d4e393256bb,False,True
IDRiD_409.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_409.jpg,2695dd88972a6d9b4e9a9739c8deb77efa107b69d10d4191b06a47411e7bb70b,False,True
IDRiD_410.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_410.jpg,f3f8e2c61d9d7d618c4f56bd380749cf06fa3baa3116cc22925a9c3f02f0fdc6,False,True
IDRiD_411.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_411.jpg,c1125cd9daf11aa6fd8ce89f8be83ea580048ccb5d80d8d749809365a3b69ff2,False,True
IDRiD_412.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_412.jpg,cd306b4ac6e97dd17e965f15c37d1ebec32387bb5823fa3509366a15154d6a8b,False,True
IDRiD_413.jpg,training,B. Disease Grading/1. Original Images/a. Training Set/IDRiD_413.jpg,6311e06a2589a06f00f15bac05f63c5fa4f83e360cf97e25eef299a4a3c28e72,False,True
IDRiD_001.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_001.jpg,59e7d08b451d8ce4d53e964b5f9a186e7922b249cd912a74eb4783ea005fad3e,False,False
IDRiD_002.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_002.jpg,e771c52174be5d9a11e3b3ea0f80ea8a1fd1dc0a5135a0d2ea5348ff30eb5e62,False,False
IDRiD_003.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_003.jpg,12814a53de19536e5137631b8c9d250e06f354da846ff447091d425b6ac67b3b,False,False
IDRiD_004.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_004.jpg,9c6e5326c98f73dbc26a0004393dc1af18e13e6887341fc1913652bbaefcf435,False,False
IDRiD_005.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_005.jpg,a68b49a4d835dffd74f2499e32c2ee17a8c4e93e9b36e980db539d26aab68eca,False,False
IDRiD_006.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_006.jpg,672bcd9431a61e1b292d8f127a900bba946dd091bc0297f78bd0291dbda9dd75,False,False
IDRiD_007.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_007.jpg,d7e3a8a6b79814cd7490df21f39ca6ce3de86d778b26ff0077739ea8efb4339e,False,False
IDRiD_008.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_008.jpg,cc78a7f8b78c6f16e0dfe0cd3c621033f2acc18459712e2892fc1d2d1c5669ac,False,False
IDRiD_009.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_009.jpg,14656364aa0dd1935c35702e40d91cae0bec58f5411f8a23cc5479dc16b9d02b,False,False
IDRiD_010.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_010.jpg,cd9599a69dc5ba44e713624c77f37d6546b81944601e02a12bffb41c7c8aa74f,False,False
IDRiD_011.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_011.jpg,6325000debca94afe518816b59a6e869c7d78babf6d7c8e3ab181d8a8df2633d,False,False
IDRiD_012.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_012.jpg,e218a99cee81cabb5f37e61c369a051f233e8e5edf8a00f91e90b10ede0c8d08,False,False
IDRiD_013.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_013.jpg,15602249056460ced5062c5217c60cf932da64d80ad992a1e2485f868fe29b6e,False,False
IDRiD_014.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_014.jpg,5d14d49b07a1e9f17665d324c162567f4057322a62e5dd12654fad8498ccc5d6,False,False
IDRiD_015.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_015.jpg,ee11a1f194ae11349a70ce29f06d8e2fd3d5f62d2185a3ac7d2a9efd5cc11948,False,False
IDRiD_016.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_016.jpg,2f79b60c93ca5e7757de039452666e3e563901bc81eba63c5a5b5a58e5a44b94,False,False
IDRiD_017.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_017.jpg,c713836954177602d8cc4633aaf08c546c447c318618e5c7a909860d0b43ab59,False,False
IDRiD_018.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_018.jpg,207809fd849ea83804bd87b760c1520d0e5609dd52dc853428de45528d742741,False,False
IDRiD_019.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_019.jpg,1d9132ca07f5cc3bcf2be50856a979528a4687981a481361a5fa99c058417a36,False,False
IDRiD_020.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_020.jpg,b0be156050bbe8adcf2261aa4e1a92354d30158ad50ae1ae7ac2b52d785ff401,False,False
IDRiD_021.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_021.jpg,b06f01a468dbfff3eb386822a2289dd321aeae054993166e9a9d29cb9a46c8a7,False,False
